title,year,director,producer,writer,genre,budget,revenue,release_month,roi,success,director_avg_roi,director_hit_rate,producer_rev_mult,producer_hit_rate,writer_quality,writer_hit_rate,genre_rev_mult,genre_base_success,month_modifier
Film_5525,2020,Michael Bay,A24,Rian Johnson,Thriller,9204433,11588971,11,0.259,0,2.2,0.65,3.5,0.65,0.78,0.68,1.0,0.52,1.15
Film_5526,2012,Ari Aster,Lorenzo di Bonaventura,Taylor Sheridan,Thriller,123574376,185017303,5,0.497,0,6.0,0.7,2.2,0.6,0.8,0.72,1.0,0.52,1.1
Film_5527,2008,Greta Gerwig,Megan Ellison,Unknown Writer,Animation,18178476,5602545,5,-0.692,0,3.5,0.8,1.5,0.55,0.5,0.35,1.6,0.6,1.1
Film_5528,2013,Matt Reeves,Amy Pascal,Rian Johnson,Comedy,283636511,345765598,7,0.219,0,2.8,0.75,2.8,0.72,0.78,0.68,0.8,0.5,1.3
Film_5529,2017,Christopher Nolan,Jordan Peele,Taika Waititi,Thriller,13628698,26431323,1,0.939,1,3.8,0.9,5.5,0.85,0.75,0.7,1.0,0.52,0.7
Film_5530,2012,Matt Reeves,Kevin Feige,Aaron Sorkin,Romance,26873644,96361642,12,2.586,1,2.8,0.75,4.0,0.92,0.82,0.7,0.7,0.42,1.2
Film_5531,2008,Tim Burton,Brad Pitt,Charlie Kaufman,Action,279968375,406517444,7,0.452,0,1.8,0.6,2.0,0.6,0.75,0.5,1.5,0.55,1.3
Film_5532,2006,Unknown Director,Megan Ellison,Bong Joon-ho,Horror,14096537,6162602,7,-0.563,0,0.8,0.35,1.5,0.55,0.85,0.75,1.8,0.65,1.3
Film_5533,2007,Ryan Coogler,Lorenzo di Bonaventura,Quentin Tarantino,Drama,20342533,34777807,1,0.71,1,4.0,0.85,2.2,0.6,0.85,0.8,0.6,0.4,0.7
Film_5534,2014,The Russo Brothers,Scott Rudin,Diablo Cody,Thriller,66111273,91438579,8,0.383,0,4.2,0.85,1.8,0.65,0.72,0.58,1.0,0.52,1.05
Film_5535,2025,Tim Burton,Frank Marshall,Tony Kushner,Adventure,389394890,207335331,10,-0.468,0,1.8,0.6,2.5,0.7,0.78,0.65,1.5,0.55,0.8
Film_5536,2024,Sam Raimi,Unknown Producer,Greta Gerwig,Comedy,95307082,133210246,10,0.398,0,2.5,0.7,1.2,0.38,0.8,0.78,0.8,0.5,0.8
Film_5537,2014,Greta Gerwig,Brad Pitt,Diablo Cody,Drama,28315700,45991588,1,0.624,1,3.5,0.8,2.0,0.6,0.72,0.58,0.6,0.4,0.7
Film_5538,2017,David Fincher,Unknown Producer,Tony Kushner,Romance,233443475,268920464,2,0.152,0,2.0,0.7,1.2,0.38,0.78,0.65,0.7,0.42,0.72
Film_5539,2021,Taika Waititi,Kathleen Kennedy,Greta Gerwig,Thriller,7580083,14246149,1,0.879,1,2.8,0.75,3.0,0.75,0.8,0.78,1.0,0.52,0.7
Film_5540,2019,Sam Raimi,Lorenzo di Bonaventura,Bong Joon-ho,Fantasy,329143195,249944260,6,-0.241,0,2.5,0.7,2.2,0.6,0.85,0.75,1.4,0.48,1.25
Film_5541,2012,Quentin Tarantino,Emma Thomas,Unknown Writer,Adventure,38886950,44124777,3,0.135,0,2.5,0.8,3.5,0.88,0.5,0.35,1.5,0.55,0.82
Film_5542,2017,Ryan Coogler,Megan Ellison,Damien Chazelle,Horror,23404903,28490711,2,0.217,0,4.0,0.85,1.5,0.55,0.82,0.72,1.8,0.65,0.72
Film_5543,2005,Edgar Wright,Brad Pitt,Unknown Writer,Fantasy,83186332,59869823,1,-0.28,0,1.5,0.65,2.0,0.6,0.5,0.35,1.4,0.48,0.7
Film_5544,2010,Damien Chazelle,A24,Charlie Kaufman,Action,6328356,8081786,8,0.277,0,2.5,0.7,3.5,0.65,0.75,0.5,1.5,0.55,1.05
Film_5545,2005,M. Night Shyamalan,Megan Ellison,Ryan Coogler,Sci-Fi,35256158,30410601,2,-0.137,0,2.8,0.55,1.5,0.55,0.8,0.82,1.3,0.5,0.72
Film_5546,2018,James Cameron,Megan Ellison,Unknown Writer,Romance,31447173,56075138,8,0.783,1,5.5,0.95,1.5,0.55,0.5,0.35,0.7,0.42,1.05
Film_5547,2010,Damien Chazelle,David Heyman,Ryan Coogler,Animation,10571970,6076539,5,-0.425,0,2.5,0.7,3.2,0.8,0.8,0.82,1.6,0.6,1.1
Film_5548,2014,Unknown Director,Emma Thomas,Unknown Writer,Action,39102858,51130782,12,0.308,0,0.8,0.35,3.5,0.88,0.5,0.35,1.5,0.55,1.2
Film_5549,2012,Sam Raimi,Unknown Producer,Tony Kushner,Romance,766236,563029,11,-0.265,0,2.5,0.7,1.2,0.38,0.78,0.65,0.7,0.42,1.15
Film_5550,2019,Bong Joon-ho,Neal H. Moritz,Diablo Cody,Sci-Fi,37689505,35422807,11,-0.06,0,3.0,0.75,2.8,0.68,0.72,0.58,1.3,0.5,1.15
Film_5551,2013,Ryan Coogler,Charles Roven,Ryan Coogler,Drama,8939670,14622555,11,0.636,1,4.0,0.85,2.5,0.65,0.8,0.82,0.6,0.4,1.15
Film_5552,2011,James Wan,Frank Marshall,Damien Chazelle,Sci-Fi,15177106,86762602,12,4.717,1,4.5,0.85,2.5,0.7,0.82,0.72,1.3,0.5,1.2
Film_5553,2005,Ryan Coogler,Unknown Producer,Jordan Peele,Action,11786178,6184403,1,-0.475,0,4.0,0.85,1.2,0.38,0.9,0.88,1.5,0.55,0.7
Film_5554,2024,Quentin Tarantino,Scott Rudin,Quentin Tarantino,Comedy,5815133,12418796,5,1.136,1,2.5,0.8,1.8,0.65,0.85,0.8,0.8,0.5,1.1
Film_5555,2016,Ridley Scott,Kathleen Kennedy,Tony Kushner,Romance,11733827,6139597,11,-0.477,0,1.6,0.55,3.0,0.75,0.78,0.65,0.7,0.42,1.15
Film_5556,2016,Barry Jenkins,Jordan Peele,Unknown Writer,Action,74502957,74018542,4,-0.007,0,1.8,0.65,5.5,0.85,0.5,0.35,1.5,0.55,0.85
Film_5557,2024,Edgar Wright,David Heyman,Eric Roth,Fantasy,13225874,11798616,8,-0.108,0,1.5,0.65,3.2,0.8,0.75,0.68,1.4,0.48,1.05
Film_5558,2015,Matt Reeves,Emma Thomas,Denis Villeneuve,Sci-Fi,138095975,184453658,10,0.336,0,2.8,0.75,3.5,0.88,0.8,0.72,1.3,0.5,0.8
Film_5559,2014,Christopher Nolan,Scott Rudin,Unknown Writer,Horror,22418471,21529504,6,-0.04,0,3.8,0.9,1.8,0.65,0.5,0.35,1.8,0.65,1.25
Film_5560,2013,Bong Joon-ho,Jordan Peele,Eric Roth,Romance,164321657,88900512,10,-0.459,0,3.0,0.75,5.5,0.85,0.75,0.68,0.7,0.42,0.8
Film_5561,2014,Chloe Zhao,Frank Marshall,Ryan Coogler,Comedy,32880614,21770685,5,-0.338,0,1.2,0.5,2.5,0.7,0.8,0.82,0.8,0.5,1.1
Film_5562,2009,Tim Burton,Neal H. Moritz,Christopher Nolan,Adventure,311190010,284343592,5,-0.086,0,1.8,0.6,2.8,0.68,0.88,0.85,1.5,0.55,1.1
Film_5563,2008,Emerald Fennell,Jerry Bruckheimer,Charlie Kaufman,Sci-Fi,9480446,13482115,3,0.422,0,2.5,0.7,2.5,0.7,0.75,0.5,1.3,0.5,0.82
Film_5564,2023,James Wan,Brad Pitt,Ryan Coogler,Drama,121280645,161086526,3,0.328,0,4.5,0.85,2.0,0.6,0.8,0.82,0.6,0.4,0.82
Film_5565,2023,Unknown Director,Brad Pitt,Unknown Writer,Fantasy,109163691,29366759,5,-0.731,0,0.8,0.35,2.0,0.6,0.5,0.35,1.4,0.48,1.1
Film_5566,2021,Ridley Scott,Emma Thomas,Denis Villeneuve,Thriller,400000000,460448354,12,0.151,0,1.6,0.55,3.5,0.88,0.8,0.72,1.0,0.52,1.2
Film_5567,2010,Quentin Tarantino,Kevin Feige,Aaron Sorkin,Animation,41304314,165942147,4,3.018,1,2.5,0.8,4.0,0.92,0.82,0.7,1.6,0.6,0.85
Film_5568,2008,Christopher Nolan,Neal H. Moritz,Christopher Nolan,Drama,37536394,20964698,12,-0.441,0,3.8,0.9,2.8,0.68,0.88,0.85,0.6,0.4,1.2
Film_5569,2018,Unknown Director,Neal H. Moritz,Rian Johnson,Action,154784752,229924281,2,0.485,0,0.8,0.35,2.8,0.68,0.78,0.68,1.5,0.55,0.72
Film_5570,2008,Denis Villeneuve,Lorenzo di Bonaventura,Tony Kushner,Horror,14046289,13806224,8,-0.017,0,2.1,0.75,2.2,0.6,0.78,0.65,1.8,0.65,1.05
Film_5571,2024,Quentin Tarantino,Amy Pascal,Charlie Kaufman,Fantasy,58583306,110659583,4,0.889,1,2.5,0.8,2.8,0.72,0.75,0.5,1.4,0.48,0.85
Film_5572,2014,Barry Jenkins,Peter Chernin,Taylor Sheridan,Fantasy,124146703,112663629,4,-0.092,0,1.8,0.65,2.0,0.62,0.8,0.72,1.4,0.48,0.85
Film_5573,2022,Jordan Peele,David Heyman,James Gunn,Horror,20893554,21148104,7,0.012,0,5.0,0.9,3.2,0.8,0.78,0.8,1.8,0.65,1.3
Film_5574,2005,Ari Aster,Emma Thomas,Greta Gerwig,Drama,397646083,1168969522,4,1.94,1,6.0,0.7,3.5,0.88,0.8,0.78,0.6,0.4,0.85
Film_5575,2019,Ari Aster,Frank Marshall,Eric Roth,Animation,38427065,143387784,1,2.731,1,6.0,0.7,2.5,0.7,0.75,0.68,1.6,0.6,0.7
Film_5576,2014,Michael Bay,Scott Rudin,Damien Chazelle,Adventure,46551358,52160350,5,0.12,0,2.2,0.65,1.8,0.65,0.82,0.72,1.5,0.55,1.1
Film_5577,2015,Damien Chazelle,Scott Rudin,Unknown Writer,Romance,6098388,9480501,3,0.555,1,2.5,0.7,1.8,0.65,0.5,0.35,0.7,0.42,0.82
Film_5578,2012,James Wan,Jordan Peele,Denis Villeneuve,Sci-Fi,31511027,35330983,2,0.121,0,4.5,0.85,5.5,0.85,0.8,0.72,1.3,0.5,0.72
Film_5579,2022,Jon Favreau,Megan Ellison,James Gunn,Horror,16736630,12011690,2,-0.282,0,3.0,0.8,1.5,0.55,0.78,0.8,1.8,0.65,0.72
Film_5580,2021,Unknown Director,Mary Parent,Taylor Sheridan,Action,69065695,66427478,2,-0.038,0,0.8,0.35,2.8,0.7,0.8,0.72,1.5,0.55,0.72
Film_5581,2005,Edgar Wright,Jon Landau,Greta Gerwig,Romance,6433414,6997290,3,0.088,0,1.5,0.65,5.0,0.9,0.8,0.78,0.7,0.42,0.82
Film_5582,2020,Steven Spielberg,Scott Rudin,Unknown Writer,Action,15887330,20391666,8,0.284,0,3.2,0.85,1.8,0.65,0.5,0.35,1.5,0.55,1.05
Film_5583,2008,Ari Aster,Megan Ellison,Quentin Tarantino,Sci-Fi,120032513,1033284294,6,7.608,1,6.0,0.7,1.5,0.55,0.85,0.8,1.3,0.5,1.25
Film_5584,2022,Martin Scorsese,Amy Pascal,Unknown Writer,Fantasy,123734913,381469483,10,2.083,1,1.8,0.65,2.8,0.72,0.5,0.35,1.4,0.48,0.8
Film_5585,2017,Damien Chazelle,Jordan Peele,Unknown Writer,Comedy,4590972,26356075,6,4.741,1,2.5,0.7,5.5,0.85,0.5,0.35,0.8,0.5,1.25
Film_5586,2008,Edgar Wright,Unknown Producer,Charlie Kaufman,Animation,159382806,53625148,4,-0.664,0,1.5,0.65,1.2,0.38,0.75,0.5,1.6,0.6,0.85
Film_5587,2010,Chloe Zhao,Unknown Producer,Ryan Coogler,Fantasy,39597651,46512775,5,0.175,0,1.2,0.5,1.2,0.38,0.8,0.82,1.4,0.48,1.1
Film_5588,2008,Tim Burton,David Heyman,Greta Gerwig,Comedy,3459862,2714933,9,-0.215,0,1.8,0.6,3.2,0.8,0.8,0.78,0.8,0.5,0.75
Film_5589,2012,Barry Jenkins,Lorenzo di Bonaventura,Ryan Coogler,Animation,17076528,4256844,12,-0.751,0,1.8,0.65,2.2,0.6,0.8,0.82,1.6,0.6,1.2
Film_5590,2023,Barry Jenkins,Scott Rudin,Diablo Cody,Fantasy,78407468,178446730,6,1.276,1,1.8,0.65,1.8,0.65,0.72,0.58,1.4,0.48,1.25
Film_5591,2014,Martin Scorsese,Charles Roven,Aaron Sorkin,Sci-Fi,62289498,60476616,3,-0.029,0,1.8,0.65,2.5,0.65,0.82,0.7,1.3,0.5,0.82
Film_5592,2018,Matt Reeves,Neal H. Moritz,Jordan Peele,Adventure,217137612,231804467,6,0.068,0,2.8,0.75,2.8,0.68,0.9,0.88,1.5,0.55,1.25
Film_5593,2007,Unknown Director,Frank Marshall,Unknown Writer,Adventure,12536781,4074847,6,-0.675,0,0.8,0.35,2.5,0.7,0.5,0.35,1.5,0.55,1.25
Film_5594,2019,Unknown Director,Unknown Producer,Unknown Writer,Fantasy,34786337,61031127,4,0.754,1,0.8,0.35,1.2,0.38,0.5,0.35,1.4,0.48,0.85
Film_5595,2007,Tim Burton,Unknown Producer,Denis Villeneuve,Action,45608414,48434857,3,0.062,0,1.8,0.6,1.2,0.38,0.8,0.72,1.5,0.55,0.82
Film_5596,2006,Sam Raimi,Emma Thomas,Jordan Peele,Thriller,19055905,48869024,7,1.565,1,2.5,0.7,3.5,0.88,0.9,0.88,1.0,0.52,1.3
Film_5597,2011,Matt Reeves,Frank Marshall,James Gunn,Horror,6428346,14787983,5,1.3,1,2.8,0.75,2.5,0.7,0.78,0.8,1.8,0.65,1.1
Film_5598,2020,Greta Gerwig,Emma Thomas,Jordan Peele,Fantasy,12955745,21649707,11,0.671,1,3.5,0.8,3.5,0.88,0.9,0.88,1.4,0.48,1.15
Film_5599,2005,Tim Burton,David Heyman,Rian Johnson,Fantasy,161736405,223406423,4,0.381,0,1.8,0.6,3.2,0.8,0.78,0.68,1.4,0.48,0.85
Film_5600,2009,Tim Burton,Charles Roven,James Gunn,Animation,30783753,36269805,1,0.178,0,1.8,0.6,2.5,0.65,0.78,0.8,1.6,0.6,0.7
Film_5601,2021,David Fincher,Emma Thomas,Bong Joon-ho,Adventure,400000000,672880971,6,0.682,1,2.0,0.7,3.5,0.88,0.85,0.75,1.5,0.55,1.25
Film_5602,2015,Ridley Scott,Peter Chernin,Christopher Nolan,Adventure,301854906,258584537,6,-0.143,0,1.6,0.55,2.0,0.62,0.88,0.85,1.5,0.55,1.25
Film_5603,2006,Ryan Coogler,Jordan Peele,Rian Johnson,Fantasy,10992277,11570744,4,0.053,0,4.0,0.85,5.5,0.85,0.78,0.68,1.4,0.48,0.85
Film_5604,2015,Ridley Scott,Unknown Producer,James Gunn,Action,68395720,103408176,9,0.512,1,1.6,0.55,1.2,0.38,0.78,0.8,1.5,0.55,0.75
Film_5605,2006,The Russo Brothers,Neal H. Moritz,Tony Kushner,Action,122128232,122125278,8,-0.0,0,4.2,0.85,2.8,0.68,0.78,0.65,1.5,0.55,1.05
Film_5606,2020,Denis Villeneuve,Jon Landau,Greta Gerwig,Fantasy,44251595,183805254,10,3.154,1,2.1,0.75,5.0,0.9,0.8,0.78,1.4,0.48,0.8
Film_5607,2007,Emerald Fennell,A24,Aaron Sorkin,Sci-Fi,47988316,157389070,9,2.28,1,2.5,0.7,3.5,0.65,0.82,0.7,1.3,0.5,0.75
Film_5608,2010,Taika Waititi,Peter Chernin,Aaron Sorkin,Animation,82074362,148726591,11,0.812,1,2.8,0.75,2.0,0.62,0.82,0.7,1.6,0.6,1.15
Film_5609,2025,Unknown Director,Unknown Producer,Unknown Writer,Adventure,323178998,137633887,8,-0.574,0,0.8,0.35,1.2,0.38,0.5,0.35,1.5,0.55,1.05
Film_5610,2015,Wes Anderson,Unknown Producer,Aaron Sorkin,Fantasy,86738962,84440633,11,-0.026,0,1.5,0.6,1.2,0.38,0.82,0.7,1.4,0.48,1.15
Film_5611,2015,Christopher Nolan,Kevin Feige,James Gunn,Comedy,14739508,6345159,2,-0.57,0,3.8,0.9,4.0,0.92,0.78,0.8,0.8,0.5,0.72
Film_5612,2022,Unknown Director,Charles Roven,Edgar Wright,Adventure,154110083,119330391,10,-0.226,0,0.8,0.35,2.5,0.65,0.78,0.65,1.5,0.55,0.8
Film_5613,2019,Chloe Zhao,Unknown Producer,Unknown Writer,Adventure,227988497,349464500,8,0.533,1,1.2,0.5,1.2,0.38,0.5,0.35,1.5,0.55,1.05
Film_5614,2016,Sam Raimi,Emma Thomas,Charlie Kaufman,Action,133502209,105684655,12,-0.208,0,2.5,0.7,3.5,0.88,0.75,0.5,1.5,0.55,1.2
Film_5615,2017,Greta Gerwig,Peter Chernin,Eric Roth,Adventure,38362308,69435969,12,0.81,1,3.5,0.8,2.0,0.62,0.75,0.68,1.5,0.55,1.2
Film_5616,2010,Emerald Fennell,Neal H. Moritz,Greta Gerwig,Adventure,27310673,49720220,6,0.821,1,2.5,0.7,2.8,0.68,0.8,0.78,1.5,0.55,1.25
Film_5617,2007,David Fincher,Emma Thomas,Taylor Sheridan,Adventure,68254589,66638166,5,-0.024,0,2.0,0.7,3.5,0.88,0.8,0.72,1.5,0.55,1.1
Film_5618,2008,Ryan Coogler,Jerry Bruckheimer,Christopher Nolan,Adventure,5175902,5318365,7,0.028,0,4.0,0.85,2.5,0.7,0.88,0.85,1.5,0.55,1.3
Film_5619,2006,Taika Waititi,Jon Landau,Unknown Writer,Adventure,143309317,121189397,8,-0.154,0,2.8,0.75,5.0,0.9,0.5,0.35,1.5,0.55,1.05
Film_5620,2007,Christopher Nolan,Megan Ellison,Rian Johnson,Romance,66841411,86573816,10,0.295,0,3.8,0.9,1.5,0.55,0.78,0.68,0.7,0.42,0.8
Film_5621,2024,James Cameron,Jerry Bruckheimer,Aaron Sorkin,Animation,308731961,880481809,6,1.852,1,5.5,0.95,2.5,0.7,0.82,0.7,1.6,0.6,1.25
Film_5622,2022,Robert Eggers,Charles Roven,Unknown Writer,Horror,10837130,9641244,12,-0.11,0,2.0,0.6,2.5,0.65,0.5,0.35,1.8,0.65,1.2
Film_5623,2012,Michael Bay,Peter Chernin,Emerald Fennell,Animation,400000000,208609439,1,-0.478,0,2.2,0.65,2.0,0.62,0.78,0.7,1.6,0.6,0.7
Film_5624,2021,Denis Villeneuve,Emma Thomas,Damien Chazelle,Animation,38225574,93669177,9,1.45,1,2.1,0.75,3.5,0.88,0.82,0.72,1.6,0.6,0.75
Film_5625,2018,Unknown Director,Peter Chernin,Ryan Coogler,Sci-Fi,220172765,96659446,3,-0.561,0,0.8,0.35,2.0,0.62,0.8,0.82,1.3,0.5,0.82
Film_5626,2017,M. Night Shyamalan,Emma Thomas,Ryan Coogler,Adventure,10910153,31219775,7,1.862,1,2.8,0.55,3.5,0.88,0.8,0.82,1.5,0.55,1.3
Film_5627,2022,Ridley Scott,Kevin Feige,Emerald Fennell,Romance,26252504,44772376,6,0.705,1,1.6,0.55,4.0,0.92,0.78,0.7,0.7,0.42,1.25
Film_5628,2011,Martin Scorsese,Unknown Producer,Diablo Cody,Sci-Fi,11120184,2723015,8,-0.755,0,1.8,0.65,1.2,0.38,0.72,0.58,1.3,0.5,1.05
Film_5629,2020,M. Night Shyamalan,Lorenzo di Bonaventura,Greta Gerwig,Romance,28650697,15879219,9,-0.446,0,2.8,0.55,2.2,0.6,0.8,0.78,0.7,0.42,0.75
Film_5630,2008,Michael Bay,David Heyman,Charlie Kaufman,Action,19791354,8128420,1,-0.589,0,2.2,0.65,3.2,0.8,0.75,0.5,1.5,0.55,0.7
Film_5631,2005,Barry Jenkins,Megan Ellison,Unknown Writer,Animation,191895956,383948970,3,1.001,1,1.8,0.65,1.5,0.55,0.5,0.35,1.6,0.6,0.82
Film_5632,2016,Greta Gerwig,Brad Pitt,Greta Gerwig,Adventure,41150448,72194782,2,0.754,1,3.5,0.8,2.0,0.6,0.8,0.78,1.5,0.55,0.72
Film_5633,2005,Unknown Director,Brad Pitt,Greta Gerwig,Drama,30850068,22489988,3,-0.271,0,0.8,0.35,2.0,0.6,0.8,0.78,0.6,0.4,0.82
Film_5634,2016,Ridley Scott,Kathleen Kennedy,Rian Johnson,Fantasy,20236552,10730506,2,-0.47,0,1.6,0.55,3.0,0.75,0.78,0.68,1.4,0.48,0.72
Film_5635,2022,Tim Burton,Mary Parent,Ryan Coogler,Horror,57855742,48442329,12,-0.163,0,1.8,0.6,2.8,0.7,0.8,0.82,1.8,0.65,1.2
Film_5636,2022,Matt Reeves,Lorenzo di Bonaventura,Damien Chazelle,Horror,14779500,75132461,3,4.084,1,2.8,0.75,2.2,0.6,0.82,0.72,1.8,0.65,0.82
Film_5637,2024,James Wan,Megan Ellison,Damien Chazelle,Romance,732727,1437441,7,0.962,1,4.5,0.85,1.5,0.55,0.82,0.72,0.7,0.42,1.3
Film_5638,2023,M. Night Shyamalan,Jon Landau,Greta Gerwig,Horror,34974113,86161454,1,1.464,1,2.8,0.55,5.0,0.9,0.8,0.78,1.8,0.65,0.7
Film_5639,2024,Sam Raimi,Jason Blum,Greta Gerwig,Horror,6998918,15618606,12,1.232,1,2.5,0.7,8.0,0.85,0.8,0.78,1.8,0.65,1.2
Film_5640,2024,Tim Burton,Charles Roven,Eric Roth,Romance,29527189,50770002,9,0.719,1,1.8,0.6,2.5,0.65,0.75,0.68,0.7,0.42,0.75
Film_5641,2022,James Cameron,Jon Landau,James Gunn,Comedy,33352336,118696527,1,2.559,1,5.5,0.95,5.0,0.9,0.78,0.8,0.8,0.5,0.7
Film_5642,2024,Robert Eggers,Scott Rudin,Unknown Writer,Horror,74134261,207684940,11,1.801,1,2.0,0.6,1.8,0.65,0.5,0.35,1.8,0.65,1.15
Film_5643,2016,Unknown Director,Jordan Peele,Unknown Writer,Horror,4994731,7568538,3,0.515,1,0.8,0.35,5.5,0.85,0.5,0.35,1.8,0.65,0.82
Film_5644,2006,Taika Waititi,Lorenzo di Bonaventura,Christopher Nolan,Horror,28376761,65428149,10,1.306,1,2.8,0.75,2.2,0.6,0.88,0.85,1.8,0.65,0.8
Film_5645,2017,Taika Waititi,Lorenzo di Bonaventura,Bong Joon-ho,Adventure,22347027,22860318,4,0.023,0,2.8,0.75,2.2,0.6,0.85,0.75,1.5,0.55,0.85
Film_5646,2005,M. Night Shyamalan,Charles Roven,Unknown Writer,Sci-Fi,112751709,73113266,8,-0.352,0,2.8,0.55,2.5,0.65,0.5,0.35,1.3,0.5,1.05
Film_5647,2017,Sam Raimi,Frank Marshall,Emerald Fennell,Romance,8124435,4479566,8,-0.449,0,2.5,0.7,2.5,0.7,0.78,0.7,0.7,0.42,1.05
Film_5648,2011,M. Night Shyamalan,Kevin Feige,Rian Johnson,Thriller,26228937,48097792,9,0.834,1,2.8,0.55,4.0,0.92,0.78,0.68,1.0,0.52,0.75
Film_5649,2021,Martin Scorsese,Frank Marshall,Taylor Sheridan,Action,30076830,37182115,10,0.236,0,1.8,0.65,2.5,0.7,0.8,0.72,1.5,0.55,0.8
Film_5650,2008,Steven Spielberg,Scott Rudin,Ryan Coogler,Thriller,13984382,9916018,6,-0.291,0,3.2,0.85,1.8,0.65,0.8,0.82,1.0,0.52,1.25
Film_5651,2013,Edgar Wright,Peter Chernin,Diablo Cody,Comedy,139847289,81258255,1,-0.419,0,1.5,0.65,2.0,0.62,0.72,0.58,0.8,0.5,0.7
Film_5652,2016,Sam Raimi,Amy Pascal,Greta Gerwig,Romance,19961450,6924428,7,-0.653,0,2.5,0.7,2.8,0.72,0.8,0.78,0.7,0.42,1.3
Film_5653,2010,Jordan Peele,A24,James Gunn,Sci-Fi,148930945,317299178,2,1.131,1,5.0,0.9,3.5,0.65,0.78,0.8,1.3,0.5,0.72
Film_5654,2022,The Russo Brothers,Lorenzo di Bonaventura,Ryan Coogler,Adventure,20148523,16738574,4,-0.169,0,4.2,0.85,2.2,0.6,0.8,0.82,1.5,0.55,0.85
Film_5655,2013,Tim Burton,Brad Pitt,Edgar Wright,Thriller,25830248,23962149,7,-0.072,0,1.8,0.6,2.0,0.6,0.78,0.65,1.0,0.52,1.3
Film_5656,2021,Michael Bay,A24,Edgar Wright,Drama,49693638,33600686,8,-0.324,0,2.2,0.65,3.5,0.65,0.78,0.65,0.6,0.4,1.05
Film_5657,2008,Unknown Director,Charles Roven,Christopher Nolan,Action,19508561,42095166,11,1.158,1,0.8,0.35,2.5,0.65,0.88,0.85,1.5,0.55,1.15
Film_5658,2012,Jon Favreau,Mary Parent,Aaron Sorkin,Adventure,11475162,11513764,7,0.003,0,3.0,0.8,2.8,0.7,0.82,0.7,1.5,0.55,1.3
Film_5659,2019,Quentin Tarantino,Unknown Producer,Unknown Writer,Comedy,29200752,33165757,10,0.136,0,2.5,0.8,1.2,0.38,0.5,0.35,0.8,0.5,0.8
Film_5660,2024,Chloe Zhao,Lorenzo di Bonaventura,Damien Chazelle,Thriller,54059793,54014453,7,-0.001,0,1.2,0.5,2.2,0.6,0.82,0.72,1.0,0.52,1.3
Film_5661,2023,The Russo Brothers,Frank Marshall,Taika Waititi,Animation,25582677,11585133,12,-0.547,0,4.2,0.85,2.5,0.7,0.75,0.7,1.6,0.6,1.2
Film_5662,2018,Steven Spielberg,Neal H. Moritz,Diablo Cody,Fantasy,21467481,20967423,8,-0.023,0,3.2,0.85,2.8,0.68,0.72,0.58,1.4,0.48,1.05
Film_5663,2008,Denis Villeneuve,Charles Roven,Aaron Sorkin,Adventure,32798526,58795846,2,0.793,1,2.1,0.75,2.5,0.65,0.82,0.7,1.5,0.55,0.72
Film_5664,2016,Unknown Director,Jason Blum,James Gunn,Animation,12806897,17866031,1,0.395,0,0.8,0.35,8.0,0.85,0.78,0.8,1.6,0.6,0.7
Film_5665,2017,Martin Scorsese,Kevin Feige,Bong Joon-ho,Romance,400000000,317594870,2,-0.206,0,1.8,0.65,4.0,0.92,0.85,0.75,0.7,0.42,0.72
Film_5666,2008,Taika Waititi,Mary Parent,Bong Joon-ho,Horror,7934431,8745159,12,0.102,0,2.8,0.75,2.8,0.7,0.85,0.75,1.8,0.65,1.2
Film_5667,2007,Denis Villeneuve,Jerry Bruckheimer,Unknown Writer,Drama,2286360,1076592,4,-0.529,0,2.1,0.75,2.5,0.7,0.5,0.35,0.6,0.4,0.85
Film_5668,2017,Unknown Director,Unknown Producer,Unknown Writer,Thriller,5604273,3152573,9,-0.437,0,0.8,0.35,1.2,0.38,0.5,0.35,1.0,0.52,0.75
Film_5669,2009,Unknown Director,Jerry Bruckheimer,James Gunn,Action,43064921,43006207,12,-0.001,0,0.8,0.35,2.5,0.7,0.78,0.8,1.5,0.55,1.2
Film_5670,2024,Damien Chazelle,Mary Parent,Unknown Writer,Horror,11677159,10052922,10,-0.139,0,2.5,0.7,2.8,0.7,0.5,0.35,1.8,0.65,0.8
Film_5671,2023,Christopher Nolan,David Heyman,Damien Chazelle,Comedy,7805451,12290313,12,0.575,1,3.8,0.9,3.2,0.8,0.82,0.72,0.8,0.5,1.2
Film_5672,2018,James Wan,Unknown Producer,Charlie Kaufman,Thriller,88189772,71250809,6,-0.192,0,4.5,0.85,1.2,0.38,0.75,0.5,1.0,0.52,1.25
Film_5673,2013,Edgar Wright,Brad Pitt,Unknown Writer,Fantasy,132857885,142856178,3,0.075,0,1.5,0.65,2.0,0.6,0.5,0.35,1.4,0.48,0.82
Film_5674,2010,Unknown Director,Lorenzo di Bonaventura,Emerald Fennell,Sci-Fi,214701474,322338460,7,0.501,1,0.8,0.35,2.2,0.6,0.78,0.7,1.3,0.5,1.3
Film_5675,2024,Steven Spielberg,Lorenzo di Bonaventura,Edgar Wright,Sci-Fi,11235930,28253896,11,1.515,1,3.2,0.85,2.2,0.6,0.78,0.65,1.3,0.5,1.15
Film_5676,2020,Ridley Scott,Kevin Feige,Damien Chazelle,Fantasy,17444347,33314563,3,0.91,1,1.6,0.55,4.0,0.92,0.82,0.72,1.4,0.48,0.82
